S.No,Module,Method,Endpoint (v1),Legacy Endpoint,Description,Required Headers,Path Parameters,Query Parameters,Request Body,Content-Type,Example Request,Access,Authentication,Status,Source File,Line
71,Auth,POST,/api/v1/auth/verify-phone-otp,/api/auth/verify-phone-otp,Verify signup mobile OTP (WhatsApp) and mark user verified,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Content-Type: application/json,—,—,"phone (string, required); otp (string, optional)",application/json,"POST /api/v1/auth/verify-phone-otp
{
  ""phone"": ""+971501234567"",
  ""otp"": ""123456""
}",Public,Public,Planned,server/routes/auth.js,587
72,Categories,GET,/api/v1/web/categories,/api/categories?parent_id=ID,Get children of a category by parent_id (for cascading dropdowns). Omit parent_id for roots.,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,"parent_id (string, optional); parentId (string, optional)",—,—,GET /api/v1/web/categories?parent_id=64a1b2c3d4e5f6a7b8c9d0e1&parentId=64a1b2c3d4e5f6a7b8c9d0e1,Public,Public (Optional JWT for personalization),Planned,server/routes/categories.js,79
73,Categories,GET,/api/v1/web/categories/:id,/api/categories/:id,Get single category with subcategories and active product count,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/categories/:id,Public,Public (Optional JWT for personalization),Planned,server/routes/categories.js,124
74,Categories,GET,/api/v1/web/categories/:id/path,/api/categories/:id/path,Get full path (ancestors + self) for a category (for restoring cascading selection on edit),Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/categories/:id/path,Public,Public (Optional JWT for personalization),Planned,server/routes/categories.js,110
75,Categories,GET,/api/v1/web/categories/level-labels,/api/categories/level-labels?root=Name,Get level labels for cascading dropdowns. Optional ?root=Name returns labels for that root only.,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,"root (string, optional)",—,—,GET /api/v1/web/categories/level-labels?root=string,Public,Public (Optional JWT for personalization),Planned,server/routes/categories.js,62
76,Categories,GET,/api/v1/web/categories/roots,/api/categories/roots,Get only root categories (parentId null) for home page dropdown,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/v1/web/categories/roots,Public,Public (Optional JWT for personalization),Planned,server/routes/categories.js,30
77,Category Filters,GET,/api/v1/web/category-filters,/api/category-filters?category_id=ID&subcategory_id=ID&child_category_id=ID,Get filters by selected category level (child > subcategory > category),Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,"category_id (string, optional); categoryId (string, optional); subcategory_id (string, optional); subcategoryId (string, optional); subCategoryId (string, optional); child_category_id (string, optional); childCategoryId (string, optional); childCategoryID (string, optional)",—,—,GET /api/v1/web/category-filters?category_id=64a1b2c3d4e5f6a7b8c9d0e1&categoryId=64a1b2c3d4e5f6a7b8c9d0e1&subcategory_id=64a1b2c3d4e5f6a7b8c9d0e1&subcategoryId=64a1b2c3d4e5f6a7b8c9d0e1&subCategoryId=64a1b2c3d4e5f6a7b8c9d0e1&child_category_id=64a1b2c3d4e5f6a7b8c9d0e1&childCategoryId=64a1b2c3d4e5f6a7b8c9d0e1&childCategoryID=string,Public,Public (Optional JWT for personalization),Planned,server/routes/categoryFilters.js,11
78,Chats,GET,/api/v1/web/chats,/api/chats,Get all chats for the current user (product + support),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/chats,Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,31
79,Chats,POST,/api/v1/web/chats,/api/chats,Create or get existing chat (product or support),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,—,—,"productId (string, optional); sellerId (string, optional); type (string, optional)",application/json,"POST /api/v1/web/chats
{
  ""productId"": ""64a1b2c3d4e5f6a7b8c9d0e1"",
  ""sellerId"": ""64a1b2c3d4e5f6a7b8c9d0e2"",
  ""type"": ""support""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,126
80,Chats,DELETE,/api/v1/web/chats/:chatId/messages/:messageId,/api/chats/:chatId/messages/:messageId,Delete a single message (sender only),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"chatId (ObjectId|string, required); messageId (ObjectId|string, required)",—,—,—,DELETE /api/v1/web/chats/:chatId/messages/:messageId,Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,462
81,Chats,DELETE,/api/v1/web/chats/:id,/api/chats/:id,Delete a chat and its messages for participants,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"id (ObjectId|string, required)",—,—,—,DELETE /api/v1/web/chats/:id,Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,611
82,Chats,GET,/api/v1/web/chats/:id,/api/chats/:id,Get a specific chat with messages,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/chats/:id,Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,76
83,Chats,POST,/api/v1/web/chats/:id/call-event,/api/chats/:id/call-event,Save a call event (completed/missed/rejected/cancelled) as a chat message,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,"callType (string, optional); status (string, optional); duration (string, optional)",application/json,"POST /api/v1/web/chats/:id/call-event
{
  ""callType"": ""video"",
  ""status"": ""completed"",
  ""duration"": 120
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,399
84,Chats,POST,/api/v1/web/chats/:id/messages,/api/chats/:id/messages,Send a message in a chat (text and/or file attachment),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/chats/:id/messages (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,249
85,Chats,PUT,/api/v1/web/chats/:id/read,/api/chats/:id/read,Mark messages as read in a chat,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,PUT /api/v1/web/chats/:id/read (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,529
86,Chats,GET,/api/v1/web/chats/unread-count,/api/chats/unread-count,Total unread message count for current user (nav badge),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/chats/unread-count,Private,JWT Required (Bearer / Cookie),Planned,server/routes/chats.js,63
87,Feed,GET,/api/v1/web/feed-data,/api/feed-data,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/v1/web/feed-data,,See route handler,Planned,server/routes/feedData.js,872
88,Feed,GET,/api/v1/web/feed/following,/api/feed/following,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/v1/web/feed/following,,See route handler,Planned,server/routes/feedData.js,859
89,Feed,GET,/api/v1/web/feed/trending,/api/feed/trending,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/v1/web/feed/trending,,See route handler,Planned,server/routes/feedData.js,846
90,Filters,GET,/api/v1/web/filters,/api/filters?parent_id=ID,Get children of a filter by parent_id (for cascading dropdowns). Omit parent_id for roots.,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,"parent_id (string, optional); parentId (string, optional)",—,—,GET /api/v1/web/filters?parent_id=64a1b2c3d4e5f6a7b8c9d0e1&parentId=64a1b2c3d4e5f6a7b8c9d0e1,Public,Public (Optional JWT for personalization),Planned,server/routes/filters.js,8
91,Interactions,DELETE,/api/v1/web/comments/:id,/api/comments/:id,Delete a comment,Authorization: Bearer {token}; Cookie: token={jwt},"id (ObjectId|string, required)",—,—,—,DELETE /api/v1/web/comments/:id,Private (only comment owner or admin),Admin JWT (Bearer / Cookie),Planned,server/routes/interactions.js,579
92,Interactions,POST,/api/v1/web/comments/:id/like,/api/comments/:id/like,Like/Unlike a comment,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/comments/:id/like (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,610
93,Interactions,POST,/api/v1/web/comments/:id/report,/api/comments/:id/report,"Report a comment. Saves: commentId, reporterUserId, reason, timestamp.",Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,"reason (string, optional)",application/json,"POST /api/v1/web/comments/:id/report
{
  ""reason"": ""Spam""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,534
94,Interactions,GET,/api/v1/web/products/:id/comments,/api/products/:id/comments,Get all published comments for a product (persisted in DB). Returns array only.,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/products/:id/comments,Public,Public (Optional JWT for personalization),Planned,server/routes/interactions.js,467
95,Interactions,POST,/api/v1/web/products/:id/comments,/api/products/:id/comments,"Add a comment (saved to DB immediately, published, no approval)",Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,"text (string, optional)",application/json,"POST /api/v1/web/products/:id/comments
{
  ""text"": ""Hello, is this available?""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,497
96,Interactions,GET,/api/v1/web/products/:id/comments/count,/api/products/:id/comments/count,Get comment count for a product,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/products/:id/comments/count,Public,Public (Optional JWT for personalization),Planned,server/routes/interactions.js,652
97,Interactions,POST,/api/v1/web/products/:id/like,/api/products/:id/like,Like/Unlike a product,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/products/:id/like (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,15
98,Interactions,GET,/api/v1/web/products/:id/liked,/api/products/:id/liked,Check if product is liked by current user,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/products/:id/liked,Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,384
99,Interactions,POST,/api/v1/web/products/:id/report,/api/products/:id/report,Report a product,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,"reason (string, optional); description (string, optional)",application/json,"POST /api/v1/web/products/:id/report
{
  ""reason"": ""Spam"",
  ""description"": ""Excellent condition""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,435
100,Interactions,POST,/api/v1/web/products/:id/save,/api/products/:id/save,Save/Unsave a product,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/products/:id/save (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,86
101,Interactions,GET,/api/v1/web/products/:id/saved,/api/products/:id/saved,Check if product is saved by current user,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/products/:id/saved,Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,409
102,Interactions,POST,/api/v1/web/products/:id/view,/api/products/:id/view,Increment product view count,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/products/:id/view (no body),Public,Public (Optional JWT for personalization),Planned,server/routes/interactions.js,58
103,Interactions,POST,/api/v1/web/user/:id/block,/api/user/:id/block,Block/Unblock a user — blocked user cannot follow you,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/user/:id/block (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,332
104,Interactions,POST,/api/v1/web/user/:id/follow,/api/user/:id/follow,Send a follow request (pending) or cancel/unfollow if already pending/active,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/user/:id/follow (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,175
105,Interactions,GET,/api/v1/web/user/:id/follow-status,/api/user/:id/follow-status,Get the follow relationship status between current user and target,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/user/:id/follow-status,Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,156
106,Interactions,POST,/api/v1/web/user/:id/follow/accept,/api/user/:id/follow/accept,Accept a follow request from user :id,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/user/:id/follow/accept (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,264
107,Interactions,POST,/api/v1/web/user/:id/follow/reject,/api/user/:id/follow/reject,Reject (delete) a follow request from user :id,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,POST /api/v1/web/user/:id/follow/reject (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,306
108,Interactions,GET,/api/v1/web/user/saved,/api/user/saved,Get user's saved products,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/saved,Private,JWT Required (Bearer / Cookie),Planned,server/routes/interactions.js,133
109,OAuth,GET,/api/v1/auth/oauth/apple,/api/auth/oauth/apple,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Accept: text/html (redirect flow),—,—,—,—,GET /api/v1/auth/oauth/apple,,Public,Planned,server/routes/oauth.js,89
110,OAuth,ALL,/api/v1/auth/oauth/apple/callback,/api/auth/oauth/apple/callback,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Accept: text/html (redirect flow),—,—,—,—,ALL /api/v1/auth/oauth/apple/callback,,Public,Planned,server/routes/oauth.js,106
111,OAuth,GET,/api/v1/auth/oauth/facebook,/api/auth/oauth/facebook,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Accept: text/html (redirect flow),—,—,—,—,GET /api/v1/auth/oauth/facebook,,Public,Planned,server/routes/oauth.js,110
112,OAuth,GET,/api/v1/auth/oauth/facebook/callback,/api/auth/oauth/facebook/callback,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Accept: text/html (redirect flow),—,—,—,—,GET /api/v1/auth/oauth/facebook/callback,,Public,Planned,server/routes/oauth.js,128
113,OAuth,GET,/api/v1/auth/oauth/google,/api/auth/oauth/google,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Accept: text/html (redirect flow),—,—,—,—,GET /api/v1/auth/oauth/google,,Public,Planned,server/routes/oauth.js,67
114,OAuth,GET,/api/v1/auth/oauth/google/callback,/api/auth/oauth/google/callback,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Accept: text/html (redirect flow),—,—,—,—,GET /api/v1/auth/oauth/google/callback,,Public,Planned,server/routes/oauth.js,85
115,Products,GET,/api/v1/web/products,/api/products,Get all products (with pagination and filters),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,"page (number, optional); limit (number, optional); sort (enum(newest, price_asc, price_desc), optional); categoryId (string, optional)",—,—,GET /api/v1/web/products?page=1&limit=1&sort=string&categoryId=64a1b2c3d4e5f6a7b8c9d0e1,Public (but admins can see all statuses),Admin JWT (Bearer / Cookie),Implemented,server/api/v1/web/routes/products.routes.js,18
116,Products,POST,/api/v1/web/products,/api/products,Create new product,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: multipart/form-data,—,—,"title (string, optional); description (string, optional); price (string, optional); currency (string, optional); category (string, optional); subcategory (string, optional); location (string, optional); country (string, optional); city (string, optional); area (string, optional); brand (string, optional); condition (string, optional); material (string, optional); color (string, optional); seatingCapacity (string, optional); assemblyStatus (string, optional); purchaseYear (string, optional); usageDuration (string, optional); reasonForSelling (string, optional); priceType (string, optional); deliveryOptions (string, optional); contactName (string, optional); contactPhone (string, optional); contactOptions (string, optional); dimensions (string, optional); adType (string, optional); filter_data (string, optional); specifications (string, optional); missing_fields (string, optional); ai_raw_response (string, optional); categoryPath (string, optional); categoryPathNames (string, optional); video (file, max 1); images (file, max 20)",multipart/form-data,"POST /api/v1/web/products (multipart/form-data: video=@file, images=@file + JSON fields)",Private,JWT Required (Bearer / Cookie),Planned,server/routes/products.js,1371
117,Products,DELETE,/api/v1/web/products/:id,/api/products/:id,Delete product,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"id (ObjectId|string, required)",—,—,—,DELETE /api/v1/web/products/:id,Private (Owner only),JWT Required (Bearer / Cookie),Planned,server/routes/products.js,2368
118,Products,GET,/api/v1/web/products/:id,/api/products/:id,Get single product by ID,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"id (ObjectId, required)",—,—,—,GET /api/v1/web/products/:id,Public (but only active products visible to non-owners),JWT Required (Bearer / Cookie),Implemented,server/api/v1/web/routes/products.routes.js,27
119,Products,PUT,/api/v1/web/products/:id,/api/products/:id,Update product,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: multipart/form-data,"id (ObjectId|string, required)",—,"title (string, optional); description (string, optional); price (string, optional); currency (string, optional); category (string, optional); subcategory (string, optional); location (string, optional); country (string, optional); city (string, optional); area (string, optional); brand (string, optional); condition (string, optional); material (string, optional); color (string, optional); seatingCapacity (string, optional); assemblyStatus (string, optional); make (string, optional); model (string, optional); year (string, optional); mileage (string, optional); transmission (string, optional); fuelType (string, optional); purchaseYear (string, optional); usageDuration (string, optional); reasonForSelling (string, optional); priceType (string, optional); deliveryOptions (string, optional); contactName (string, optional); contactPhone (string, optional); contactOptions (string, optional); dimensions (string, optional); adType (string, optional); status (string, optional); categoryPath (string, optional); categoryPathNames (string, optional); video (file, max 1); images (file, max 20)",multipart/form-data,"POST /api/v1/web/products/:id (multipart/form-data: video=@file, images=@file + JSON fields)",Private (Owner only),JWT Required (Bearer / Cookie),Planned,server/routes/products.js,1964
120,Products,GET,/api/v1/web/products/:id/related,/api/products/:id/related,Get related products,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)","categoryId (string, optional); location (string, optional); subcategoryId (string, optional)",—,—,GET /api/v1/web/products/:id/related?categoryId=64a1b2c3d4e5f6a7b8c9d0e1&location=string&subcategoryId=64a1b2c3d4e5f6a7b8c9d0e1,Public,Public (Optional JWT for personalization),Planned,server/routes/products.js,1070
121,Products,PUT,/api/v1/web/products/:id/resubmit,/api/products/:id/resubmit,Resubmit a rejected listing for moderation,Authorization: Bearer {token}; Cookie: token={jwt}; Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,PUT /api/v1/web/products/:id/resubmit (no body),Private (owner only; admins can resubmit too),Admin JWT (Bearer / Cookie),Planned,server/routes/products.js,1925
122,Products,GET,/api/v1/web/products/facets,/api/products/facets,Get filter facets (cities/years/mileage range) from DB (optionally filtered by category/subcategory),Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,"categoryId (string, optional); subcategoryId (string, optional)",—,—,GET /api/v1/web/products/facets?categoryId=64a1b2c3d4e5f6a7b8c9d0e1&subcategoryId=64a1b2c3d4e5f6a7b8c9d0e1,Public,Public (Optional JWT for personalization),Planned,server/routes/products.js,150
123,Products,GET,/api/v1/web/products/price-range,/api/products/price-range,Get min and max price from active products (optionally filtered by category),Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,"categoryId (string, optional)",—,—,GET /api/v1/web/products/price-range?categoryId=64a1b2c3d4e5f6a7b8c9d0e1,Public,Public (Optional JWT for personalization),Planned,server/routes/products.js,91
124,Products,GET,/api/v1/web/products/reels-feed,/api/products/reels-feed,"Get products for reels feed (random order; optional excludeUserId, excludeIds for pagination)",Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/v1/web/products/reels-feed,Public,Public (Optional JWT for personalization),Planned,server/routes/products.js,853
125,Products,GET,/api/v1/web/products/search,/api/products/search,"Search products by text, category, location and price range",Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/v1/web/products/search,Public,Public (Optional JWT for personalization),Planned,server/routes/products.js,1121
126,Profile,GET,/api/v1/web/profile,/api/profile,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/v1/web/profile,,See route handler,Planned,server/routes/profile.js,8
127,Streaming,GET,/api/v1/web/streaming/health,/api/streaming/health,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/v1/web/streaming/health,,See route handler,Planned,server/routes/streaming.js,129
128,Streaming,GET,/api/v1/web/streaming/jobs/:id,/api/streaming/jobs/:id,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/streaming/jobs/:id,,See route handler,Planned,server/routes/streaming.js,94
129,Streaming,POST,/api/v1/web/streaming/upload,/api/streaming/upload,,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional); Content-Type: multipart/form-data,—,—,"video (file, max 1)",multipart/form-data,POST /api/v1/web/streaming/upload (multipart/form-data: video=@file),,See route handler,Planned,server/routes/streaming.js,44
130,System,GET,/api/health,/api/health,Server health check,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),—,—,—,—,GET /api/health,Public,Public (Optional JWT for personalization),Planned,server/server.js,158
131,User,GET,/api/v1/web/user/:id/followers,/api/user/:id/followers,Get list of active followers for a user,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/user/:id/followers,Public,Public (Optional JWT for personalization),Planned,server/routes/user.js,409
132,User,GET,/api/v1/web/user/:id/following,/api/user/:id/following,Get list of users that a user is actively following,Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/user/:id/following,Public,Public (Optional JWT for personalization),Planned,server/routes/user.js,436
133,User,GET,/api/v1/web/user/:id/profile,/api/user/:id/profile,Get user profile by ID (public),Authorization: Bearer {token} (optional); Cookie: token={jwt} (optional),"id (ObjectId|string, required)",—,—,—,GET /api/v1/web/user/:id/profile,Public,Public (Optional JWT for personalization),Planned,server/routes/user.js,376
134,User,POST,/api/v1/web/user/change-password,/api/user/change-password,,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,—,—,"currentPassword (string, optional); newPassword (string, optional)",application/json,"POST /api/v1/web/user/change-password
{
  ""currentPassword"": ""string"",
  ""newPassword"": ""string""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,636
135,User,GET,/api/v1/web/user/dashboard,/api/user/dashboard,Get user dashboard data,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/dashboard,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,163
136,User,GET,/api/v1/web/user/follow-requests,/api/user/follow-requests,Get all pending follow requests for the current user,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/follow-requests,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,685
137,User,GET,/api/v1/web/user/identity-verification,/api/user/identity-verification,Get current user's identity verification status,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/identity-verification,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,54
138,User,POST,/api/v1/web/user/identity-verification,/api/user/identity-verification,Submit Emirates ID front/back for identity verification,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: multipart/form-data,—,—,"emiratesIdFront (file, max 1); emiratesIdBack (file, max 1)",multipart/form-data,"POST /api/v1/web/user/identity-verification (multipart/form-data: emiratesIdFront=@file, emiratesIdBack=@file)",Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,78
139,User,GET,/api/v1/web/user/liked,/api/user/liked,Products the current user has liked (heart button),Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/liked,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,276
140,User,GET,/api/v1/web/user/listings,/api/user/listings,Get user's listings with pagination/search/filter,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,"page (string, optional); limit (string, optional); q (string, optional); status (string, optional)",—,—,GET /api/v1/web/user/listings?page=string&limit=string&q=string&status=completed,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,201
141,User,GET,/api/v1/web/user/locations,/api/user/locations,Get all saved locations for authenticated user,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,—,—,—,GET /api/v1/web/user/locations,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,735
142,User,POST,/api/v1/web/user/locations,/api/user/locations,Add a new saved location,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,—,—,"label (string, optional); city (string, optional); building (string, optional); apartment (string, optional); coordinates (string, optional); isDefault (string, optional)",application/json,"POST /api/v1/web/user/locations
{
  ""label"": ""string"",
  ""city"": ""string"",
  ""building"": ""string"",
  ""apartment"": ""string"",
  ""coordinates"": ""string"",
  ""isDefault"": ""string""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,749
143,User,DELETE,/api/v1/web/user/locations/:locId,/api/user/locations/:locId,Delete a saved location,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),"locId (ObjectId|string, required)",—,—,—,DELETE /api/v1/web/user/locations/:locId,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,830
144,User,PUT,/api/v1/web/user/locations/:locId,/api/user/locations/:locId,Update a saved location,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"locId (ObjectId|string, required)",—,"label (string, optional); city (string, optional); building (string, optional); apartment (string, optional); coordinates (string, optional); isDefault (string, optional)",application/json,"PUT /api/v1/web/user/locations/:locId
{
  ""label"": ""string"",
  ""city"": ""string"",
  ""building"": ""string"",
  ""apartment"": ""string"",
  ""coordinates"": ""string"",
  ""isDefault"": ""string""
}",Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,791
145,User,GET,/api/v1/web/user/notifications,/api/user/notifications,Get recent notifications with actor/product populated,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative),—,"tab (string, optional); limit (string, optional)",—,—,GET /api/v1/web/user/notifications?tab=string&limit=string,Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,315
146,User,PATCH,/api/v1/web/user/notifications/:id/read,/api/user/notifications/:id/read,Mark a single notification as read,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,"id (ObjectId|string, required)",—,—,application/json,PATCH /api/v1/web/user/notifications/:id/read (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,359
147,User,PATCH,/api/v1/web/user/notifications/read-all,/api/user/notifications/read-all,Mark all notifications as read,Authorization: Bearer {token}; Cookie: token={jwt} (optional alternative); Content-Type: application/json,—,—,—,application/json,PATCH /api/v1/web/user/notifications/read-all (no body),Private,JWT Required (Bearer / Cookie),Planned,server/routes/user.js,346
